Forward_Primer	Reverse_Primer	Combination_Name	Reference	Amplicon_Length	Round_Type
NS3-1-SEQ_F	DENV4_30_RIGHT_R	NS3-1-SEQ_F_DENV4_30_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	214	first
NS3-1-SEQ_F	D1_R	NS3-1-SEQ_F_D1_R	GCF_000871845.1_ViralProj20183_genomic	219	first
NS3-1-SEQ_F	DvNspCsaiiiotaswsbmmasaome_2_R	NS3-1-SEQ_F_DvNspCsaiiiotaswsbmmasaome_2_R	GCF_000871845.1_ViralProj20183_genomic	253	first
NS3-1-SEQ_F	P3_R	NS3-1-SEQ_F_P3_R	GCF_000871845.1_ViralProj20183_genomic	322	first
NS3-1-SEQ_F	DEN2_CC_3_R	NS3-1-SEQ_F_DEN2_CC_3_R	GCF_000871845.1_ViralProj20183_genomic	324	first
NS3-1-SEQ_F	DEN3_CC_3_R	NS3-1-SEQ_F_DEN3_CC_3_R	GCF_000871845.1_ViralProj20183_genomic	400	first
NS3-1-SEQ_F	DEN4_CC_D_R	NS3-1-SEQ_F_DEN4_CC_D_R	GCF_000871845.1_ViralProj20183_genomic	151	first
NS3-1-SEQ_F	D3R2492_R	NS3-1-SEQ_F_D3R2492_R	GCF_000871845.1_ViralProj20183_genomic	483	first
NS3-1-SEQ_F	DSP2(-)_R	NS3-1-SEQ_F_DSP2(-)_R	GCF_000871845.1_ViralProj20183_genomic	458	first
NS3-1-SEQ_F	RSS7_R	NS3-1-SEQ_F_RSS7_R	GCF_000871845.1_ViralProj20183_genomic	393	first
NS3-1-SEQ_F	TS3_R	NS3-1-SEQ_F_TS3_R	GCF_000871845.1_ViralProj20183_genomic	157	first
NS3-1-SEQ_F	1_R	NS3-1-SEQ_F_1_R	GCF_000871845.1_ViralProj20183_genomic	489	first
NS3-1-SEQ_F	3_R	NS3-1-SEQ_F_3_R	GCF_000871845.1_ViralProj20183_genomic	488	first
NS3-2-O_F	D2_R	NS3-2-O_F_D2_R	GCF_000862125.1_ViralProj15306_genomic	243	first
NS3-2-O_F	DENV1_19_RIGHT_R	NS3-2-O_F_DENV1_19_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	336	first
NS3-2-O_F	DENV3_18_RIGHT_R	NS3-2-O_F_DENV3_18_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	160	first
NS3-2-O_F	DENV3_19_RIGHT_R	NS3-2-O_F_DENV3_19_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	475	first
NS3-2-O_F	D4_R	NS3-2-O_F_D4_R	GCF_000862125.1_ViralProj15306_genomic	244	first
NS3-2-O_F	DENV2_18_R	NS3-2-O_F_DENV2_18_R	GCF_000862125.1_ViralProj15306_genomic	165	first
NS3-2-O_F	Den2_R2876_R	NS3-2-O_F_Den2_R2876_R	GCF_000862125.1_ViralProj15306_genomic	151	first
NS3-2-O_F	NS3-1-O_R	NS3-2-O_F_NS3-1-O_R	GCF_000862125.1_ViralProj15306_genomic	168	first
NS3-2-O_F	DENV1_8_RIGHT_R	NS3-2-O_F_DENV1_8_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	207	first
NS3-2-O_F	DENV1_9_RIGHT_R	NS3-2-O_F_DENV1_9_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	455	first
NS3-2-O_F	DENV3_12_RIGHT_R	NS3-2-O_F_DENV3_12_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	296	first
NS3-2-O_F	DENV4_8_RIGHT_R	NS3-2-O_F_DENV4_8_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	187	first
NS3-2-O_F	DENV4_9_RIGHT_R	NS3-2-O_F_DENV4_9_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	495	first
NS3-2-O_F	DENV1_28_R	NS3-2-O_F_DENV1_28_R	GCF_000865065.1_ViralProj15599_genomic	202	first
NS3-2-O_F	Den2_R2876_R	NS3-2-O_F_Den2_R2876_R	GCF_000865065.1_ViralProj15599_genomic	445	first
NS3-2-O_F	Den3_R2877_R	NS3-2-O_F_Den3_R2877_R	GCF_000865065.1_ViralProj15599_genomic	456	first
NS3-2-O_F	Den4_R2870_R	NS3-2-O_F_Den4_R2870_R	GCF_000865065.1_ViralProj15599_genomic	437	first
NS3-2-O_F	D1R2581_R	NS3-2-O_F_D1R2581_R	GCF_000865065.1_ViralProj15599_genomic	173	first
NS3-2-O_F	HP53_R	NS3-2-O_F_HP53_R	GCF_000865065.1_ViralProj15599_genomic	500	first
NS3-2-O_F	DoaSSMfPSaGoDV_8_R	NS3-2-O_F_DoaSSMfPSaGoDV_8_R	GCF_000865065.1_ViralProj15599_genomic	215	first
NS3-2-O_F	DENV2C_R	NS3-2-O_F_DENV2C_R	GCF_000865065.1_ViralProj15599_genomic	381	first
NS3-2-O_F	8_R	NS3-2-O_F_8_R	GCF_000865065.1_ViralProj15599_genomic	275	first
NS3-2-O_F	Reverse_R	NS3-2-O_F_Reverse_R	GCF_000865065.1_ViralProj15599_genomic	356	first
NS3-2-O_F	Reverse_R	NS3-2-O_F_Reverse_R	GCF_000865065.1_ViralProj15599_genomic	410	first
NS3-2-O_F	Reverse_R	NS3-2-O_F_Reverse_R	GCF_000865065.1_ViralProj15599_genomic	304	first
NS3-2-O_F	Reverse_R	NS3-2-O_F_Reverse_R	GCF_000865065.1_ViralProj15599_genomic	318	first
NS3-2-O_F	DoaSSMfPSaGoDV_4_R	NS3-2-O_F_DoaSSMfPSaGoDV_4_R	GCF_000865065.1_ViralProj15599_genomic	171	first
NS3-2-O_F	DENV1_10_RIGHT_R	NS3-2-O_F_DENV1_10_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	375	first
NS3-2-O_F	DENV1_19_RIGHT_R	NS3-2-O_F_DENV1_19_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	336	first
NS3-2-O_F	DENV2_20_RIGHT_R	NS3-2-O_F_DENV2_20_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	330	first
NS3-2-O_F	DENV3_18_RIGHT_R	NS3-2-O_F_DENV3_18_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	160	first
NS3-2-O_F	DENV3_19_RIGHT_R	NS3-2-O_F_DENV3_19_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	475	first
NS3-2-O_F	DENV4_18_RIGHT_R	NS3-2-O_F_DENV4_18_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	332	first
NS3-2-O_F	D4_R	NS3-2-O_F_D4_R	GCF_000866625.1_ViralProj15598_genomic	486	first
NS3-2-O_F	DENV2_18_R	NS3-2-O_F_DENV2_18_R	GCF_000866625.1_ViralProj15598_genomic	165	first
NS3-2-O_F	NS3-1-O_R	NS3-2-O_F_NS3-1-O_R	GCF_000866625.1_ViralProj15598_genomic	168	first
NS3-2-O_F	DENV1_19_RIGHT_R	NS3-2-O_F_DENV1_19_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	336	first
NS3-2-O_F	DENV2_20_RIGHT_R	NS3-2-O_F_DENV2_20_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	330	first
NS3-2-O_F	DENV3_18_RIGHT_R	NS3-2-O_F_DENV3_18_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	160	first
NS3-2-O_F	DENV4_4_RIGHT_R	NS3-2-O_F_DENV4_4_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	441	first
NS3-2-O_F	DENV4_6_RIGHT_R	NS3-2-O_F_DENV4_6_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	302	first
NS3-2-O_F	DENV4_18_RIGHT_R	NS3-2-O_F_DENV4_18_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	332	first
NS3-2-O_F	D1_R	NS3-2-O_F_D1_R	GCF_000871845.1_ViralProj20183_genomic	491	first
NS3-2-O_F	DENV2_18_R	NS3-2-O_F_DENV2_18_R	GCF_000871845.1_ViralProj20183_genomic	165	first
NS3-2-O_F	NS3-1-O_R	NS3-2-O_F_NS3-1-O_R	GCF_000871845.1_ViralProj20183_genomic	168	first
NS3-2-O_F	D1C_R	NS3-2-O_F_D1C_R	GCF_000871845.1_ViralProj20183_genomic	318	first
NS3-2-O_F	DENV-1_R	NS3-2-O_F_DENV-1_R	GCF_000871845.1_ViralProj20183_genomic	324	first
NS3-2-I_F	D2_R	NS3-2-I_F_D2_R	GCF_000862125.1_ViralProj15306_genomic	282	first
NS3-2-I_F	DENV1_4_RIGHT_R	NS3-2-I_F_DENV1_4_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	153	first
NS3-2-I_F	DENV1_5_RIGHT_R	NS3-2-I_F_DENV1_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	464	first
NS3-2-I_F	DENV2_5_RIGHT_R	NS3-2-I_F_DENV2_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	331	first
NS3-2-I_F	DENV2_16_RIGHT_R	NS3-2-I_F_DENV2_16_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	329	first
NS3-2-I_F	DENV3_5_RIGHT_R	NS3-2-I_F_DENV3_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	390	first
NS3-2-I_F	DENV1_RN_R2_R	NS3-2-I_F_DENV1_RN_R2_R	GCF_000862125.1_ViralProj15306_genomic	389	first
NS3-2-I_F	DENV4_RN_R2_R	NS3-2-I_F_DENV4_RN_R2_R	GCF_000862125.1_ViralProj15306_genomic	429	first
NS3-2-I_F	DEN2_CC_1_R	NS3-2-I_F_DEN2_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	269	first
NS3-2-I_F	DEN3_CC_1_R	NS3-2-I_F_DEN3_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	293	first
NS3-2-I_F	DENV-2_R	NS3-2-I_F_DENV-2_R	GCF_000862125.1_ViralProj15306_genomic	282	first
NS3-2-I_F	DEN-2_R	NS3-2-I_F_DEN-2_R	GCF_000862125.1_ViralProj15306_genomic	294	first
NS3-2-I_F	1545-1563_R	NS3-2-I_F_1545-1563_R	GCF_000862125.1_ViralProj15306_genomic	306	first
NS3-2-I_F	FaaCoUFiSPPAPR_4_R	NS3-2-I_F_FaaCoUFiSPPAPR_4_R	GCF_000862125.1_ViralProj15306_genomic	282	first
NS3-2-I_F	6_R	NS3-2-I_F_6_R	GCF_000862125.1_ViralProj15306_genomic	186	first
NS3-2-I_F	Env_R	NS3-2-I_F_Env_R	GCF_000862125.1_ViralProj15306_genomic	486	first
NS3-2-I_F	DEN-2_C_R	NS3-2-I_F_DEN-2_C_R	GCF_000862125.1_ViralProj15306_genomic	282	first
NS3-2-I_F	1537-1557_R	NS3-2-I_F_1537-1557_R	GCF_000862125.1_ViralProj15306_genomic	329	first
NS3-2-I_F	1G1P1_R	NS3-2-I_F_1G1P1_R	GCF_000865065.1_ViralProj15599_genomic	161	first
NS3-2-I_F	1G1P1_R	NS3-2-I_F_1G1P1_R	GCF_000865065.1_ViralProj15599_genomic	164	first
NS3-2-I_F	1G3P6_R	NS3-2-I_F_1G3P6_R	GCF_000865065.1_ViralProj15599_genomic	152	first
NS3-2-I_F	DENV1_31_RIGHT_R	NS3-2-I_F_DENV1_31_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	172	first
NS3-2-I_F	DENV3_35_RIGHT_R	NS3-2-I_F_DENV3_35_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	183	first
NS3-2-I_F	DENV-3′-UTR_R	NS3-2-I_F_DENV-3′-UTR_R	GCF_000865065.1_ViralProj15599_genomic	169	first
NS3-2-I_F	DENV_R1-3_R	NS3-2-I_F_DENV_R1-3_R	GCF_000865065.1_ViralProj15599_genomic	160	first
NS3-2-I_F	DENV_R4_R	NS3-2-I_F_DENV_R4_R	GCF_000865065.1_ViralProj15599_genomic	160	first
NS3-2-I_F	Den4_R10653_R	NS3-2-I_F_Den4_R10653_R	GCF_000865065.1_ViralProj15599_genomic	198	first
NS3-2-I_F	DV.L2_R	NS3-2-I_F_DV.L2_R	GCF_000865065.1_ViralProj15599_genomic	178	first
NS3-2-I_F	DenAs_R	NS3-2-I_F_DenAs_R	GCF_000865065.1_ViralProj15599_genomic	178	first
NS3-2-I_F	DenAs_R	NS3-2-I_F_DenAs_R	GCF_000865065.1_ViralProj15599_genomic	179	first
NS3-2-I_F	D2-10723_RV_R	NS3-2-I_F_D2-10723_RV_R	GCF_000865065.1_ViralProj15599_genomic	200	first
NS3-2-I_F	Primer_3_R	NS3-2-I_F_Primer_3_R	GCF_000865065.1_ViralProj15599_genomic	199	first
NS3-2-I_F	QST-D1L_R	NS3-2-I_F_QST-D1L_R	GCF_000865065.1_ViralProj15599_genomic	160	first
NS3-2-I_F	QST-D4L_R	NS3-2-I_F_QST-D4L_R	GCF_000865065.1_ViralProj15599_genomic	163	first
NS3-2-I_F	DENV.3_P.QRA_R	NS3-2-I_F_DENV.3_P.QRA_R	GCF_000865065.1_ViralProj15599_genomic	167	first
NS3-2-I_F	DortPfdaqoDV_2_R	NS3-2-I_F_DortPfdaqoDV_2_R	GCF_000865065.1_ViralProj15599_genomic	180	first
NS3-2-I_F	Pan-DENV_R	NS3-2-I_F_Pan-DENV_R	GCF_000865065.1_ViralProj15599_genomic	164	first
NS3-2-I_F	Dengue-2_R	NS3-2-I_F_Dengue-2_R	GCF_000865065.1_ViralProj15599_genomic	194	first
NS3-2-I_F	R2_R	NS3-2-I_F_R2_R	GCF_000865065.1_ViralProj15599_genomic	178	first
NS3-2-I_F	Smnfgsodv_6_R	NS3-2-I_F_Smnfgsodv_6_R	GCF_000865065.1_ViralProj15599_genomic	161	first
NS3-2-I_F	Den1_R10735_R	NS3-2-I_F_Den1_R10735_R	GCF_000865065.1_ViralProj15599_genomic	198	first
NS3-2-I_F	DV.L1_R	NS3-2-I_F_DV.L1_R	GCF_000865065.1_ViralProj15599_genomic	178	first
NS3-2-I_F	Fragment_B_R	NS3-2-I_F_Fragment_B_R	GCF_000865065.1_ViralProj15599_genomic	167	first
NS3-2-I_F	Cebeof_1_R	NS3-2-I_F_Cebeof_1_R	GCF_000865065.1_ViralProj15599_genomic	201	first
NS3-2-I_F	1G1P1_R	NS3-2-I_F_1G1P1_R	GCF_000866625.1_ViralProj15598_genomic	155	first
NS3-2-I_F	1G1P1_R	NS3-2-I_F_1G1P1_R	GCF_000866625.1_ViralProj15598_genomic	158	first
NS3-2-I_F	DENV3_35_RIGHT_R	NS3-2-I_F_DENV3_35_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	177	first
NS3-2-I_F	DENV-3′-UTR_R	NS3-2-I_F_DENV-3′-UTR_R	GCF_000866625.1_ViralProj15598_genomic	163	first
NS3-2-I_F	DENV_R1-3_R	NS3-2-I_F_DENV_R1-3_R	GCF_000866625.1_ViralProj15598_genomic	154	first
NS3-2-I_F	DENV_R4_R	NS3-2-I_F_DENV_R4_R	GCF_000866625.1_ViralProj15598_genomic	154	first
NS3-2-I_F	Den4_R10653_R	NS3-2-I_F_Den4_R10653_R	GCF_000866625.1_ViralProj15598_genomic	192	first
NS3-2-I_F	DV.L2_R	NS3-2-I_F_DV.L2_R	GCF_000866625.1_ViralProj15598_genomic	172	first
NS3-2-I_F	DenAs_R	NS3-2-I_F_DenAs_R	GCF_000866625.1_ViralProj15598_genomic	172	first
NS3-2-I_F	DenAs_R	NS3-2-I_F_DenAs_R	GCF_000866625.1_ViralProj15598_genomic	173	first
NS3-2-I_F	D2-10723_RV_R	NS3-2-I_F_D2-10723_RV_R	GCF_000866625.1_ViralProj15598_genomic	194	first
NS3-2-I_F	Primer_3_R	NS3-2-I_F_Primer_3_R	GCF_000866625.1_ViralProj15598_genomic	193	first
NS3-2-I_F	QST-D1L_R	NS3-2-I_F_QST-D1L_R	GCF_000866625.1_ViralProj15598_genomic	154	first
NS3-2-I_F	QST-D4L_R	NS3-2-I_F_QST-D4L_R	GCF_000866625.1_ViralProj15598_genomic	157	first
NS3-2-I_F	DENV.3_P.QRA_R	NS3-2-I_F_DENV.3_P.QRA_R	GCF_000866625.1_ViralProj15598_genomic	161	first
NS3-2-I_F	DortPfdaqoDV_2_R	NS3-2-I_F_DortPfdaqoDV_2_R	GCF_000866625.1_ViralProj15598_genomic	174	first
NS3-2-I_F	Pan-DENV_R	NS3-2-I_F_Pan-DENV_R	GCF_000866625.1_ViralProj15598_genomic	158	first
NS3-2-I_F	Dengue-2_R	NS3-2-I_F_Dengue-2_R	GCF_000866625.1_ViralProj15598_genomic	188	first
NS3-2-I_F	R2_R	NS3-2-I_F_R2_R	GCF_000866625.1_ViralProj15598_genomic	172	first
NS3-2-I_F	Smnfgsodv_6_R	NS3-2-I_F_Smnfgsodv_6_R	GCF_000866625.1_ViralProj15598_genomic	155	first
NS3-2-I_F	Den1_R10735_R	NS3-2-I_F_Den1_R10735_R	GCF_000866625.1_ViralProj15598_genomic	192	first
NS3-2-I_F	DV.L1_R	NS3-2-I_F_DV.L1_R	GCF_000866625.1_ViralProj15598_genomic	172	first
NS3-2-I_F	Fragment_B_R	NS3-2-I_F_Fragment_B_R	GCF_000866625.1_ViralProj15598_genomic	161	first
NS3-2-I_F	Cebeof_1_R	NS3-2-I_F_Cebeof_1_R	GCF_000866625.1_ViralProj15598_genomic	195	first
NS3-2-I_F	DENV1_19_RIGHT_R	NS3-2-I_F_DENV1_19_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	238	first
NS3-2-I_F	DENV2_20_RIGHT_R	NS3-2-I_F_DENV2_20_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	232	first
NS3-2-I_F	DENV2_21_RIGHT_R	NS3-2-I_F_DENV2_21_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	475	first
NS3-2-I_F	DENV4_4_RIGHT_R	NS3-2-I_F_DENV4_4_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	343	first
NS3-2-I_F	DENV4_6_RIGHT_R	NS3-2-I_F_DENV4_6_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	204	first
NS3-2-I_F	DENV4_18_RIGHT_R	NS3-2-I_F_DENV4_18_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	234	first
NS3-2-I_F	D1_R	NS3-2-I_F_D1_R	GCF_000871845.1_ViralProj20183_genomic	393	first
NS3-2-I_F	D1C_R	NS3-2-I_F_D1C_R	GCF_000871845.1_ViralProj20183_genomic	220	first
NS3-2-I_F	DENV-1_R	NS3-2-I_F_DENV-1_R	GCF_000871845.1_ViralProj20183_genomic	226	first
NS3-2-I_F	NS3_Antisense_R	NS3-2-I_F_NS3_Antisense_R	GCF_000871845.1_ViralProj20183_genomic	462	first
NS3-2-SEQ-I_F	DENV1_20_RIGHT_R	NS3-2-SEQ-I_F_DENV1_20_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	280	first
NS3-2-SEQ-I_F	DENV2_21_RIGHT_R	NS3-2-SEQ-I_F_DENV2_21_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	206	first
NS3-2-SEQ-I_F	DENV3_20_RIGHT_R	NS3-2-SEQ-I_F_DENV3_20_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	415	first
NS3-2-SEQ-I_F	DENV4_19_RIGHT_R	NS3-2-SEQ-I_F_DENV4_19_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	274	first
NS3-2-SEQ-I_F	REV644-665_R	NS3-2-SEQ-I_F_REV644-665_R	GCF_000862125.1_ViralProj15306_genomic	210	first
NS3-2-SEQ-I_F	DEN1_CC_3_R	NS3-2-SEQ-I_F_DEN1_CC_3_R	GCF_000862125.1_ViralProj15306_genomic	489	first
NS3-2-SEQ-I_F	RSS24_R	NS3-2-SEQ-I_F_RSS24_R	GCF_000862125.1_ViralProj15306_genomic	360	first
NS3-2-SEQ-I_F	DENV2C_R	NS3-2-SEQ-I_F_DENV2C_R	GCF_000862125.1_ViralProj15306_genomic	377	first
NS3-2-SEQ-I_F	DENV2_21_RIGHT_R	NS3-2-SEQ-I_F_DENV2_21_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	206	first
NS3-2-SEQ-I_F	DENV3_20_RIGHT_R	NS3-2-SEQ-I_F_DENV3_20_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	335	first
NS3-2-SEQ-I_F	DENV3_24_RIGHT_R	NS3-2-SEQ-I_F_DENV3_24_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	275	first
NS3-2-SEQ-I_F	DENV4_19_RIGHT_R	NS3-2-SEQ-I_F_DENV4_19_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	274	first
NS3-2-SEQ-I_F	DENV1_RN_R2_R	NS3-2-SEQ-I_F_DENV1_RN_R2_R	GCF_000865065.1_ViralProj15599_genomic	277	first
NS3-2-SEQ-I_F	P1_R	NS3-2-SEQ-I_F_P1_R	GCF_000865065.1_ViralProj15599_genomic	200	first
NS3-2-SEQ-I_F	P2_R	NS3-2-SEQ-I_F_P2_R	GCF_000865065.1_ViralProj15599_genomic	187	first
NS3-2-SEQ-I_F	DEN1_CC_3_R	NS3-2-SEQ-I_F_DEN1_CC_3_R	GCF_000865065.1_ViralProj15599_genomic	489	first
NS3-2-SEQ-I_F	DEN4_CC_3_R	NS3-2-SEQ-I_F_DEN4_CC_3_R	GCF_000865065.1_ViralProj15599_genomic	421	first
NS3-2-SEQ-I_F	DENV1_20_RIGHT_R	NS3-2-SEQ-I_F_DENV1_20_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	280	first
NS3-2-SEQ-I_F	DENV3_20_RIGHT_R	NS3-2-SEQ-I_F_DENV3_20_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	415	first
NS3-2-SEQ-I_F	DENV4_19_RIGHT_R	NS3-2-SEQ-I_F_DENV4_19_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	274	first
NS3-2-SEQ-I_F	DENV1_RN_R1_R	NS3-2-SEQ-I_F_DENV1_RN_R1_R	GCF_000866625.1_ViralProj15598_genomic	339	first
NS3-2-SEQ-I_F	RPS29_R	NS3-2-SEQ-I_F_RPS29_R	GCF_000866625.1_ViralProj15598_genomic	345	first
NS3-2-SEQ-I_F	Gsaodv1iiKWF_2_R	NS3-2-SEQ-I_F_Gsaodv1iiKWF_2_R	GCF_000866625.1_ViralProj15598_genomic	294	first
NS3-2-SEQ-I_F	DEN1_CC_3_R	NS3-2-SEQ-I_F_DEN1_CC_3_R	GCF_000866625.1_ViralProj15598_genomic	489	first
NS3-2-SEQ-I_F	D1-TS1_R	NS3-2-SEQ-I_F_D1-TS1_R	GCF_000866625.1_ViralProj15598_genomic	356	first
NS3-2-SEQ-I_F	DENV2_21_RIGHT_R	NS3-2-SEQ-I_F_DENV2_21_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	206	first
NS3-2-SEQ-I_F	DENV3_20_RIGHT_R	NS3-2-SEQ-I_F_DENV3_20_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	415	first
NS3-2-SEQ-I_F	DENV3_24_RIGHT_R	NS3-2-SEQ-I_F_DENV3_24_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	275	first
NS3-2-SEQ-I_F	DENV4_5_RIGHT_R	NS3-2-SEQ-I_F_DENV4_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	311	first
NS3-2-SEQ-I_F	DENV4_19_RIGHT_R	NS3-2-SEQ-I_F_DENV4_19_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	274	first
NS3-2-SEQ-I_F	Den3-2539_R	NS3-2-SEQ-I_F_Den3-2539_R	GCF_000871845.1_ViralProj20183_genomic	306	first
NS3-2-SEQ-I_F	DV.L2_R	NS3-2-SEQ-I_F_DV.L2_R	GCF_000871845.1_ViralProj20183_genomic	303	first
NS3-2-SEQ-I_F	DEN1_CC_3_R	NS3-2-SEQ-I_F_DEN1_CC_3_R	GCF_000871845.1_ViralProj20183_genomic	489	first
NS3-2-SEQ-I_F	matK-1326_R	NS3-2-SEQ-I_F_matK-1326_R	GCF_000871845.1_ViralProj20183_genomic	470	first
NS3-2-SEQ-I_F	NS3_Antisense_R	NS3-2-SEQ-I_F_NS3_Antisense_R	GCF_000871845.1_ViralProj20183_genomic	193	first
NS3-2-SEQ-I_F	Den-4_R	NS3-2-SEQ-I_F_Den-4_R	GCF_000871845.1_ViralProj20183_genomic	369	first
DENV1F6.2_F	DENV1_31_RIGHT_R	DENV1F6.2_F_DENV1_31_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	477	first
DENV1F6.2_F	DENV2_32_RIGHT_R	DENV1F6.2_F_DENV2_32_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	199	first
DENV1F6.2_F	DENV4_29_RIGHT_R	DENV1F6.2_F_DENV4_29_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	180	first
DENV1F6.2_F	D1_R	DENV1F6.2_F_D1_R	GCF_000862125.1_ViralProj15306_genomic	232	first
DENV1F6.2_F	DENV3_6_R	DENV1F6.2_F_DENV3_6_R	GCF_000862125.1_ViralProj15306_genomic	187	first
DENV1F6.2_F	DENV1-NS5_R	DENV1F6.2_F_DENV1-NS5_R	GCF_000862125.1_ViralProj15306_genomic	231	first
DENV1F6.2_F	REV1209-1226_R	DENV1F6.2_F_REV1209-1226_R	GCF_000862125.1_ViralProj15306_genomic	165	first
DENV1F6.2_F	GAPDH_R	DENV1F6.2_F_GAPDH_R	GCF_000862125.1_ViralProj15306_genomic	391	first
DENV1F6.2_F	DENV1-LAB-14R-CC_R	DENV1F6.2_F_DENV1-LAB-14R-CC_R	GCF_000862125.1_ViralProj15306_genomic	258	first
DENV1F6.2_F	NS3_Antisense_R	DENV1F6.2_F_NS3_Antisense_R	GCF_000862125.1_ViralProj15306_genomic	317	first
DENV1F6.2_F	DEN-3_Reverse_R	DENV1F6.2_F_DEN-3_Reverse_R	GCF_000862125.1_ViralProj15306_genomic	247	first
DENV1F6.2_F	1453-1471_R	DENV1F6.2_F_1453-1471_R	GCF_000862125.1_ViralProj15306_genomic	490	first
DENV1F6.2_F	nDEN1_(−)_R	DENV1F6.2_F_nDEN1_(−)_R	GCF_000862125.1_ViralProj15306_genomic	481	first
DENV1F6.2_F	Primer_H_R	DENV1F6.2_F_Primer_H_R	GCF_000862125.1_ViralProj15306_genomic	264	first
DENV1F6.2_F	FaaCoUFiSPPAPR_2_R	DENV1F6.2_F_FaaCoUFiSPPAPR_2_R	GCF_000862125.1_ViralProj15306_genomic	232	first
DENV1F6.2_F	DENV1_30_RIGHT_R	DENV1F6.2_F_DENV1_30_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	162	first
DENV1F6.2_F	DEN-1_C_R	DENV1F6.2_F_DEN-1_C_R	GCF_000862125.1_ViralProj15306_genomic	231	first
DENV1F6.2_F	DENV_NS5_R	DENV1F6.2_F_DENV_NS5_R	GCF_000862125.1_ViralProj15306_genomic	346	first
DENV1F6.2_F	DENV1_33_RIGHT_R	DENV1F6.2_F_DENV1_33_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	306	first
DENV1F6.2_F	DENV2_32_RIGHT_R	DENV1F6.2_F_DENV2_32_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	241	first
DENV1F6.2_F	DENV4_29_RIGHT_R	DENV1F6.2_F_DENV4_29_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	222	first
DENV1F6.2_F	D1_R	DENV1F6.2_F_D1_R	GCF_000865065.1_ViralProj15599_genomic	274	first
DENV1F6.2_F	DENV2_12_R	DENV1F6.2_F_DENV2_12_R	GCF_000865065.1_ViralProj15599_genomic	337	first
