Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
1	DENV2_F_DENV2_6_RIGHT_R	DENV2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_6_RIGHT_R
79	DENV2_F_DENV4_4_RIGHT_R	DENV2_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_4_RIGHT_R
1	DENV2_F_DENV2_6_RIGHT_R	DENV2_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_RIGHT_R
1	DENV2_F_DENV2_6_RIGHT_R	DENV2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_6_RIGHT_R
65	DENV2_F_DENV2_27_RIGHT_R	DENV2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_27_RIGHT_R
77	DENV2_F_DENV3_6_RIGHT_R	DENV2_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_6_RIGHT_R
1	DENV2_F_DENV2_6_RIGHT_R	DENV2_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_RIGHT_R
82	DENV2_F_D4_R	DENV2_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
15	DENV2_F_DENV1_28_R	DENV2_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_28_R
35	DENV3_F_DENV4_9_RIGHT_R	DENV3_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_9_RIGHT_R
88	DENV3_F_6_R	DENV3_F	GCF_000862125.1_ViralProj15306_genomic	6_R
10	DENV3_F_DENV2_16_RIGHT_R	DENV3_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_16_RIGHT_R
67	DENV3_F_DENV2_17_RIGHT_R	DENV3_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_17_RIGHT_R
35	DENV3_F_DENV4_9_RIGHT_R	DENV3_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_9_RIGHT_R
1	DENV3_F_D4_R	DENV3_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
88	DENV3_F_6_R	DENV3_F	GCF_000866625.1_ViralProj15598_genomic	6_R
1	DENV3_F_DEN-4_C_R	DENV3_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_C_R
10	DENV3_F_DENV2_16_RIGHT_R	DENV3_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_16_RIGHT_R
98	DENV4_F_DENV1_21_RIGHT_R	DENV4_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_21_RIGHT_R
9	DENV4_F_DENV2_22_RIGHT_R	DENV4_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_22_RIGHT_R
73	DENV4_F_DENV2_27_RIGHT_R	DENV4_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_27_RIGHT_R
72	DENV4_F_DENV4_20_RIGHT_R	DENV4_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_20_RIGHT_R
62	DENV4_F_DEN3_CC_4_R	DENV4_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_4_R
82	DENV4_F_DENV3_25_RIGHT_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_25_RIGHT_R
91	DENV4_F_DENV4_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_R
50	DENV4_F_DEN-1_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_R
99	DENV4_F_DEN-3_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_R
11	DENV4_F_DEN-4_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_R
55	DENV4_F_DEN-1_Reverse_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_Reverse_R
58	DENV4_F_DEN-4_Reverse_R	DENV4_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_Reverse_R
47	DENV4_F_DENV3_19_RIGHT_R	DENV4_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_19_RIGHT_R
58	DENV4_F_D4_R	DENV4_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
18	DENV4_F_D2_R	DENV4_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
94	DENV4_F_DENV3_2_RIGHT_R	DENV4_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_2_RIGHT_R
21	DENV4_F_DENV4_28_RIGHT_R	DENV4_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_RIGHT_R
72	C14A_F_Primer_D_R	C14A_F	GCF_000871845.1_ViralProj20183_genomic	Primer_D_R
74	C14A_F_1(−)_R	C14A_F	GCF_000871845.1_ViralProj20183_genomic	1(−)_R
77	C14A_F_4(−)_R	C14A_F	GCF_000871845.1_ViralProj20183_genomic	4(−)_R
7	Den_F_DENV3_34_RIGHT_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_34_RIGHT_R
77	Den_F_Smnfgsodv_7_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	Smnfgsodv_7_R
42	Den_F_D-L_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	D-L_R
74	Den_F_Den_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	Den_R
99	Den_F_QSP-D3L_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D3L_R
100	Den_F_QSP-D4L_R	Den_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D4L_R
7	Den_F_DENV3_34_RIGHT_R	Den_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_34_RIGHT_R
81	Den_F_Den_R	Den_F	GCF_000865065.1_ViralProj15599_genomic	Den_R
10	Den_F_DEN-1_R	Den_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_R
7	Den_F_DENV3_34_RIGHT_R	Den_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_34_RIGHT_R
75	Den_F_Den_R	Den_F	GCF_000866625.1_ViralProj15598_genomic	Den_R
98	Den_F_QSP-D3L_R	Den_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D3L_R
99	Den_F_QSP-D4L_R	Den_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D4L_R
77	Den_F_Den_R	Den_F	GCF_000871845.1_ViralProj20183_genomic	Den_R
11	Gsaodv1iiKWF_1_F_DENV1_2_RIGHT_R	Gsaodv1iiKWF_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_2_RIGHT_R
32	Gsaodv1iiKWF_1_F_D3_R	Gsaodv1iiKWF_1_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
15	Gsaodv1iiKWF_1_F_D4_R	Gsaodv1iiKWF_1_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
9	Gsaodv1iiKWF_1_F_DencomR2_R	Gsaodv1iiKWF_1_F	GCF_000862125.1_ViralProj15306_genomic	DencomR2_R
90	Gsaodv1iiKWF_1_F_DENV-3_R	Gsaodv1iiKWF_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV-3_R
11	Gsaodv1iiKWF_1_F_DENV1_2_RIGHT_R	Gsaodv1iiKWF_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_2_RIGHT_R
9	Gsaodv1iiKWF_1_F_DencomR2_R	Gsaodv1iiKWF_1_F	GCF_000865065.1_ViralProj15599_genomic	DencomR2_R
7	Gsaodv1iiKWF_1_F_DEN-1-reverse_R	Gsaodv1iiKWF_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1-reverse_R
11	Gsaodv1iiKWF_1_F_DENV1_2_RIGHT_R	Gsaodv1iiKWF_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_2_RIGHT_R
32	Gsaodv1iiKWF_1_F_D3_R	Gsaodv1iiKWF_1_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
9	Gsaodv1iiKWF_1_F_DencomR2_R	Gsaodv1iiKWF_1_F	GCF_000866625.1_ViralProj15598_genomic	DencomR2_R
90	Gsaodv1iiKWF_1_F_DENV-3_R	Gsaodv1iiKWF_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV-3_R
20	Gsaodv1iiKWF_1_F_8_R	Gsaodv1iiKWF_1_F	GCF_000866625.1_ViralProj15598_genomic	8_R
11	Gsaodv1iiKWF_1_F_DENV1_2_RIGHT_R	Gsaodv1iiKWF_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_2_RIGHT_R
9	Gsaodv1iiKWF_1_F_DencomR2_R	Gsaodv1iiKWF_1_F	GCF_000871845.1_ViralProj20183_genomic	DencomR2_R
13	Fragment_B_F_DENV4_14_R	Fragment_B_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_14_R
13	Fragment_B_F_DENV4_14_R	Fragment_B_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_14_R
15	P1_F_D2_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
15	P1_F_DENV-2_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	DENV-2_R
27	P1_F_DEN-2_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_R
39	P1_F_1545-1563_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	1545-1563_R
62	P1_F_1537-1557_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	1537-1557_R
2	P1_F_DEN2_CC_1_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	DEN2_CC_1_R
45	P1_F_d1E209HAA2_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	d1E209HAA2_R
34	P1_F_D1_R	P1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
26	P1_F_DENV4_8_R	P1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_8_R
5	P1_F_D2-C_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	D2-C_R
74	P1_F_DENV2_4_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_4_R
33	P1_F_DENV1_23_RIGHT_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_23_RIGHT_R
53	P1_F_D4_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
59	P1_F_P2_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	P2_R
5	P1_F_D2-C_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	D2-C_R
66	P1_F_DEN-2_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
53	P1_F_DEN-4_C_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-4_C_R
74	P1_F_DENV2_4_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_4_R
91	P1_F_DENV2_RN_R2_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_RN_R2_R
92	P1_F_RSS4_R	P1_F	GCF_000862125.1_ViralProj15306_genomic	RSS4_R
7	P1_F_DENV-3_R	P1_F	GCF_000865065.1_ViralProj15599_genomic	DENV-3_R
88	P1_F_DENV4_32_R	P1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_32_R
27	P1_F_rbcLa_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	rbcLa_R
63	P1_F_Actin_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	Actin_R
79	P1_F_rTS4_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	rTS4_R
30	P1_F_DENV2_24_R	P1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_24_R
99	P1_F_ITS4_R	P1_F	GCF_000871845.1_ViralProj20183_genomic	ITS4_R
73	P2_F_DENV3_4_RIGHT_R	P2_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_4_RIGHT_R
100	P2_F_D3_R	P2_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
17	P2_F_NS3-2-I_R	P2_F	GCF_000862125.1_ViralProj15306_genomic	NS3-2-I_R
19	P2_F_DEN1_reverse_R	P2_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_reverse_R
49	P2_F_1G4P217_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	1G4P217_R
46	P2_F_D3_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
9	P2_F_P2_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
24	P2_F_DEN-4_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
100	P2_F_DEN-3_Reverse_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_Reverse_R
5	P2_F_Reverse_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
52	P2_F_TS3_R	P2_F	GCF_000866625.1_ViralProj15598_genomic	TS3_R
98	P2_F_D2_R	P2_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
78	P2_F_DENV2_R	P2_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_R
84	P3_F_DENV4_33_RIGHT_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_33_RIGHT_R
77	P3_F_DodvRipaposdibutTaas_2_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	DodvRipaposdibutTaas_2_R
72	P3_F_DodvRipaposdibutTaas_4_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	DodvRipaposdibutTaas_4_R
16	P3_F_DENV-1_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	DENV-1_R
77	P3_F_Pohggtaitpbopwadhf_2_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	Pohggtaitpbopwadhf_2_R
72	P3_F_Pohggtaitpbopwadhf_4_R	P3_F	GCF_000862125.1_ViralProj15306_genomic	Pohggtaitpbopwadhf_4_R
18	P3_F_DENV1_26_RIGHT_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_26_RIGHT_R
84	P3_F_DENV4_33_RIGHT_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_33_RIGHT_R
77	P3_F_DodvRipaposdibutTaas_2_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	DodvRipaposdibutTaas_2_R
37	P3_F_DENV-2_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
37	P3_F_Actin_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	Actin_R
77	P3_F_Pohggtaitpbopwadhf_2_R	P3_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_2_R
24	P3_F_DENV3_7_RIGHT_R	P3_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_7_RIGHT_R
73	P3_F_DENV4_7_RIGHT_R	P3_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_7_RIGHT_R
50	P3_F_DENV1_17_RIGHT_R	P3_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_17_RIGHT_R
92	P3_F_P3_R	P3_F	GCF_000871845.1_ViralProj20183_genomic	P3_R
94	P3_F_DEN2_CC_3_R	P3_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_3_R
70	P4_F_DENV2_31_RIGHT_R	P4_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_31_RIGHT_R
38	P4_F_DEN4_reverse_R	P4_F	GCF_000865065.1_ViralProj15599_genomic	DEN4_reverse_R
29	P4_F_DENV1_35_RIGHT_R	P4_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_35_RIGHT_R
43	P4_F_DENV3_34_RIGHT_R	P4_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_34_RIGHT_R
24	P4_F_DENV4_34_RIGHT_R	P4_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_34_RIGHT_R
29	P4_F_Smnfgsodv_7_R	P4_F	GCF_000866625.1_ViralProj15598_genomic	Smnfgsodv_7_R
62	P5_F_DENV-1_R	P5_F	GCF_000862125.1_ViralProj15306_genomic	DENV-1_R
83	P5_F_DENV-2_R	P5_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
83	P5_F_Actin_R	P5_F	GCF_000865065.1_ViralProj15599_genomic	Actin_R
62	P5_F_DENV-1_R	P5_F	GCF_000866625.1_ViralProj15598_genomic	DENV-1_R
83	P5_F_DENV-2_R	P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
65	P5_F_DoaSSMfPSaGoDV_8_R	P5_F	GCF_000871845.1_ViralProj20183_genomic	DoaSSMfPSaGoDV_8_R
66	P6_F_DENV1_17_RIGHT_R	P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_17_RIGHT_R
66	P6_F_DENV4_16_RIGHT_R	P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_16_RIGHT_R
100	P6_F_1G1P1_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	1G1P1_R
60	P6_F_DENV4_35_RIGHT_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_35_RIGHT_R
86	P6_F_DENV2_36_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_36_R
57	P6_F_D-R3_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	D-R3_R
76	P6_F_GAPDH_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	GAPDH_R
99	P6_F_DENV_R1-3_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R1-3_R
99	P6_F_DENV_R4_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R4_R
54	P6_F_Den_R2_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
78	P6_F_Den_R2_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
18	P6_F_Den_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	Den_R
79	P6_F_DEN_RP2_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	DEN_RP2_R
41	P6_F_QSP-D3L_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D3L_R
42	P6_F_QSP-D4L_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D4L_R
99	P6_F_QST-D1L_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	QST-D1L_R
60	P6_F_QST-D3L_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	QST-D3L_R
76	P6_F_D1–4_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	D1–4_R
100	P6_F_Smnfgsodv_6_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_6_R
61	P6_F_QSP-D2L_R	P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D2L_R
22	P6_F_DENV3_20_RIGHT_R	P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_20_RIGHT_R
61	P6_F_DENV4_35_RIGHT_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_35_RIGHT_R
82	P6_F_D3_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
87	P6_F_DENV2_36_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_36_R
58	P6_F_D-R3_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	D-R3_R
100	P6_F_DENV_R1-3_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R1-3_R
100	P6_F_DENV_R4_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R4_R
55	P6_F_Den_R2_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
79	P6_F_Den_R2_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
18	P6_F_Den_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	Den_R
80	P6_F_DEN_RP2_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	DEN_RP2_R
42	P6_F_QSP-D3L_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D3L_R
43	P6_F_QSP-D4L_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D4L_R
100	P6_F_QST-D1L_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	QST-D1L_R
61	P6_F_QST-D3L_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	QST-D3L_R
77	P6_F_D1–4_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	D1–4_R
62	P6_F_QSP-D2L_R	P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D2L_R
74	DEN1_CC_1_F_DENV3_4_R	DEN1_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_4_R
56	DEN1_CC_1_F_DENV1-NS5_R	DEN1_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1-NS5_R
68	DEN1_CC_1_F_NS2A_R	DEN1_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	NS2A_R
74	DEN1_CC_1_F_DENV3_4_R	DEN1_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_4_R
52	DENV1-LAB-5F-CC_F_D4_R	DENV1-LAB-5F-CC_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
20	DENV1-LAB-5F-CC_F_D3_R	DENV1-LAB-5F-CC_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
68	DEN1_CC_2_F_DENV2_10_RIGHT_R	DEN1_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_10_RIGHT_R
68	DEN1_CC_2_F_DENV2_10_RIGHT_R	DEN1_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_10_RIGHT_R
82	DEN1_CC_2_F_DENV3_32_RIGHT_R	DEN1_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_32_RIGHT_R
33	DENV1-LAB-8F-CC_F_DENV4_22_R	DENV1-LAB-8F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_22_R
60	DENV1-LAB-8F-CC_F_DEN1_CC_D_R	DENV1-LAB-8F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_CC_D_R
90	DENV1-LAB-8F-CC_F_D4_R	DENV1-LAB-8F-CC_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
96	DENV1-LAB-8F-CC_F_DENV1_15_RIGHT_R	DENV1-LAB-8F-CC_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_15_RIGHT_R
79	DEN1_CC_3_F_D2_R	DEN1_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
80	DEN1_CC_3_F_D4_R	DEN1_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
1	DEN1_CC_3_F_DENV2_18_R	DEN1_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_18_R
4	DEN1_CC_3_F_NS3-1-O_R	DEN1_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	NS3-1-O_R
1	DEN1_CC_3_F_DENV2_18_R	DEN1_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_18_R
4	DEN1_CC_3_F_NS3-1-O_R	DEN1_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	NS3-1-O_R
1	DEN1_CC_3_F_DENV2_18_R	DEN1_CC_3_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_18_R
4	DEN1_CC_3_F_NS3-1-O_R	DEN1_CC_3_F	GCF_000871845.1_ViralProj20183_genomic	NS3-1-O_R
83	DENV1-LAB-12F-CC_F_DENV1-LAB-10R-CC_R	DENV1-LAB-12F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DENV1-LAB-10R-CC_R
28	DENV1-LAB-12F-CC_F_DEN4_CC_2_R	DENV1-LAB-12F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_CC_2_R
15	DENV1-LAB-12F-CC_F_DEN2-2420_R	DENV1-LAB-12F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DEN2-2420_R
2	DENV1-LAB-12F-CC_F_DENV1_34_R	DENV1-LAB-12F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_34_R
52	DENV1-LAB-12F-CC_F_QST-D2AL_R	DENV1-LAB-12F-CC_F	GCF_000865065.1_ViralProj15599_genomic	QST-D2AL_R
80	DENV1-LAB-12F-CC_F_DENV1-LAB-10R-CC_R	DENV1-LAB-12F-CC_F	GCF_000866625.1_ViralProj15598_genomic	DENV1-LAB-10R-CC_R
80	DENV1-LAB-12F-CC_F_DENV1-LAB-10R-CC_R	DENV1-LAB-12F-CC_F	GCF_000871845.1_ViralProj20183_genomic	DENV1-LAB-10R-CC_R
10	DEN1_CC_4_F_Den4_R8508_R	DEN1_CC_4_F	GCF_000871845.1_ViralProj20183_genomic	Den4_R8508_R
18	DENV1-LAB-14F-CC_F_DENV1_27_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_27_RIGHT_R
97	DENV1-LAB-14F-CC_F_DENV2_4_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_4_RIGHT_R
1	DENV1-LAB-14F-CC_F_DENV3_26_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_26_RIGHT_R
18	DENV1-LAB-14F-CC_F_DENV1_27_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_27_RIGHT_R
100	DENV1-LAB-14F-CC_F_DENV2_4_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_4_RIGHT_R
1	DENV1-LAB-14F-CC_F_DENV3_26_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_26_RIGHT_R
26	DENV1-LAB-14F-CC_F_DENV4_26_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_26_RIGHT_R
2	DENV1-LAB-14F-CC_F_DEN-3_C_R	DENV1-LAB-14F-CC_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_C_R
18	DENV1-LAB-14F-CC_F_DENV1_27_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_27_RIGHT_R
1	DENV1-LAB-14F-CC_F_DENV3_26_RIGHT_R	DENV1-LAB-14F-CC_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_26_RIGHT_R
99	DENV1-LAB-14F-CC_F_DENV2_10_R	DENV1-LAB-14F-CC_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_10_R
63	DEN1_CC_5_F_DENV2_2_R	DEN1_CC_5_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_2_R
6	DEN1_CC_5_F_DN_R	DEN1_CC_5_F	GCF_000865065.1_ViralProj15599_genomic	DN_R
8	DEN1_CC_5_F_Reverse_R	DEN1_CC_5_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
11	DEN1_CC_5_F_DENV3_6_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_6_R
42	DEN2_CC_1_F_D2_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
91	DEN2_CC_1_F_DENV2_5_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_5_RIGHT_R
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_1_R
53	DEN2_CC_1_F_DEN3_CC_1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_1_R
42	DEN2_CC_1_F_DENV-2_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
21	DEN2_CC_1_F_D2-2691_RV_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	D2-2691_RV_R
42	DEN2_CC_1_F_FaaCoUFiSPPAPR_4_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	FaaCoUFiSPPAPR_4_R
42	DEN2_CC_1_F_DEN-2_C_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-2_C_R
