Inner_Amplicon_Length	Inner_Combination_Name	Inner_Forward_Primer	Inner_Genotype	Inner_Reverse_Primer	Outer_Amplicon_Length	Outer_Combination_Name	Outer_Forward_Primer	Outer_Genotype	Outer_Reverse_Primer	Reference	Region
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	DENV2	DEN2_CC_1_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_DEN-2_C_R	DENV2_6_LEFT_F	DENV2	DEN-2_C_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	DENV2	DEN2_CC_1_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	NS1
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	DENV2	DEN2_CC_1_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	DENV2	DEN2_CC_1_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_DEN-2_C_R	DENV2_6_LEFT_F	DENV2	DEN-2_C_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
29	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	DENV2	DEN2_CC_1_R	469	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	NS1
94	1437-1458_F_DEN-2_R	1437-1458_F	DENV2	DEN-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
94	1437-1458_F_DEN-2_R	1437-1458_F	DENV2	DEN-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_DEN-2_C_R	DENV2_6_LEFT_F	DENV2	DEN-2_C_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_D2_R	DENV2_6_LEFT_F	DENV2	D2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
15	DENV2_6_LEFT_F_FAACOUFISPPAPR_4_R	DENV2_6_LEFT_F	DENV2	FAACOUFISPPAPR_4_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	FAACOUFISPPAPR_3_F_DENV-2_R	FAACOUFISPPAPR_3_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
64	DENV2_6_LEFT_F_DENV2_5_RIGHT_R	DENV2_6_LEFT_F	DENV2	DENV2_5_RIGHT_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DENV-2_F_DENV-2_R	DENV-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
11	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
56	DEN-2_F_DENV-2_R	DEN-2_F	DENV2	DENV-2_R	518	DEN-2_F_DENV2_5_RIGHT_R	DEN-2_F	DENV2	DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	NS1
